# wavelength	raw_bkg	raw_avg
4.067690391258606724e+02 1.413522155172413932e+03 -1.274542758620704319e+01
4.071501675285833812e+02 1.497813724137931104e+03 -3.841706896551786432e+00
4.075312508782577083e+02 1.472729637931034631e+03 -9.672062068965665560e+00
4.079122891707440317e+02 1.353636724137930969e+03 4.293672413793142795e+00
4.082932824019026725e+02 1.678147965517241346e+03 2.070002068965520436e+01
4.086742305675940088e+02 1.438606241379310177e+03 1.184149655172429938e+01
4.090551336636786459e+02 1.399511224137931322e+03 -2.051923448275890394e+01
4.094359916860167345e+02 1.442447948275862018e+03 1.988648275862119563e+00
4.098168046304689369e+02 1.308440172413793107e+03 5.875551724137940468e+00
4.101975724928954037e+02 1.316575551724137995e+03 -3.073365517241445577e+00
4.105782952691566265e+02 1.345727327586206684e+03 -1.776224482758599166e+01
4.109589729551130404e+02 1.347309206896551814e+03 -1.459848620689662724e+01
4.113396055466250232e+02 1.329682551724137966e+03 -1.405612758620692659e+01
4.117201930395530098e+02 1.350020999999999958e+03 -1.640634827586203670e+01
4.121007354297573784e+02 1.379398758620689705e+03 1.853058620689598701e+00
4.124812327130985636e+02 1.419849672413793087e+03 -1.328778620689653067e+01
4.128616848854368300e+02 1.329230586206896533e+03 -6.779482758620656746e+00
4.132420919426327828e+02 1.441995982758620585e+03 9.581668965517343040e+00
4.136224538805466295e+02 1.435216499999999769e+03 -9.491275862068738078e+00
4.140027706950389188e+02 1.307536241379310468e+03 1.170590689655160155e+01
4.143830423819700286e+02 1.403578913793103538e+03 1.785263793103438701e+01
4.147632689372002233e+02 1.322903068965517377e+03 1.220306896551592191e+00
4.151434503565901082e+02 1.378946793103448272e+03 3.254151724137941404e+00
4.155235866360000045e+02 1.422109500000000025e+03 -1.785263793103451846e+01
4.159036777712902335e+02 1.491486206896551721e+03 1.071158275862069331e+01
4.162837237583213437e+02 1.376686965517241561e+03 1.428211034482741582e+01
4.166637245929536562e+02 1.304598465517241038e+03 1.988648275862406001e+00
4.170436802710474922e+02 1.390245931034482510e+03 2.531006896551989627e+00
4.174235907884634003e+02 1.317931448275862067e+03 8.722934482758619268e+00
4.178034561410617016e+02 1.302790603448275988e+03 -9.310489655172546009e+00
4.181832763247027742e+02 1.453973068965517541e+03 -4.790834482758909552e+00
4.185630513352471667e+02 1.403578913793103538e+03 -1.762665517241389423e+01
4.189427811685550296e+02 1.310022051724137782e+03 2.169434482758634530e+01
4.193224658204870252e+02 1.546625999999999976e+03 -6.056337931034440736e+00
4.197021052869034179e+02 1.417589844827586376e+03 -6.643893103448440307e+00
4.200816995636645856e+02 1.532841051724137969e+03 9.446079310344780211e+00
4.204612486466310202e+02 1.346857241379310381e+03 9.310489655172377255e+00
4.208407525316630426e+02 1.350020999999999958e+03 4.971620689655214420e+00
4.212202112146210879e+02 1.440414103448275910e+03 -1.432730689655177692e+01
4.215996246913656478e+02 1.315445637931034526e+03 1.807862068965491842e+00
4.219789929577569296e+02 1.339173827586206926e+03 -4.112886206896564367e+00
4.223583160096555389e+02 1.580749396551724203e+03 -4.519655172420243561e-02
4.227375938429217967e+02 1.378042862068965405e+03 1.875656896551735997e+01
4.231168264534160244e+02 1.352054844827586294e+03 1.175110344827577968e+01
4.234960138369987135e+02 1.317705465517241009e+03 1.807862068965887303e+00
4.238751559895301853e+02 1.341207672413793034e+03 1.170590689655180583e+01
4.242542529068709882e+02 1.405612758620689647e+03 -3.172797931034482488e+01
4.246333045848813867e+02 1.399511224137931094e+03 -1.627075862068971190e+01
4.250123110194218725e+02 1.435894448275862032e+03 -4.248475862068926467e+00
4.253912722063528236e+02 1.359512275862069146e+03 7.412234482758431220e+00
4.257701881415345611e+02 1.352506810344827500e+03 -1.853058620689562286e+00
4.261490588208275767e+02 1.361094155172413821e+03 7.638217241379265943e+00
4.265278842400922485e+02 1.413522155172413932e+03 -2.178473793103463407e+01
4.269066643951890114e+02 1.485384672413792941e+03 1.532163103448291253e+01
4.272853992819782434e+02 1.451035293103448339e+03 3.028168965517179512e+00
4.276640888963202656e+02 1.328552637931034496e+03 1.306180344827584960e+01
4.280427332340755129e+02 1.351150913793103200e+03 -1.265503448275608234e+00
4.284213322911045907e+02 1.455780931034482819e+03 2.228189999999995052e+01
4.287998860632675928e+02 1.371263379310345044e+03 -2.824784482758642667e+01
4.291783945464251815e+02 1.363805948275862193e+03 1.807862068965391700e+00
4.295568577364375642e+02 1.373297224137931153e+03 1.988648275862057346e+01
4.299352756291652327e+02 1.423917362068965303e+03 -8.451755172413577100e+00
4.303136482204685649e+02 1.316575551724137995e+03 7.728610344827529843e+00
4.306919755062079957e+02 1.356800482758620547e+03 -9.626865517241244063e+00
4.310702574822439033e+02 1.463012379310344841e+03 -9.898044827586222283e+00
4.314484941444366655e+02 1.390019948275862134e+03 6.237124137930959655e+00
4.318266854886467740e+02 1.508886879310344739e+03 -1.224826551724130219e+01
4.322048315107345502e+02 1.383240465517241319e+03 -4.700441379310295709e+00
4.325829322065604288e+02 1.491712189655172551e+03 -5.423586206896679585e+00
4.329609875719847309e+02 1.395895500000000084e+03 9.943241379309393224e-01
4.333389976028679484e+02 1.352506810344827500e+03 -1.039520689655087260e+00
4.337169622950704593e+02 1.390697896551724170e+03 -2.024805517241382802e+01
4.340948816444526415e+02 1.417363862068965545e+03 -9.717258620689676718e+00
4.344727556468749867e+02 1.346857241379310153e+03 5.694765517241562769e+00
4.348505842981978162e+02 1.531485155172413897e+03 1.256464137931024183e+01
4.352283675942815080e+02 1.372393293103448286e+03 9.310489655172405676e+00
4.356061055309865537e+02 1.315671620689655128e+03 -2.892579310344785881e+00
4.359837981041733315e+02 1.387986103448275799e+03 -1.175110344827579034e+01
4.363614453097021624e+02 1.300530775862069049e+03 1.364935862068958095e+01
4.367390471434334813e+02 1.322677086206896547e+03 -1.274542758620689220e+01
4.371166036012277232e+02 1.341659637931034467e+03 2.228190000000001803e+01
4.374941146789453228e+02 1.492842103448275793e+03 1.545722068965526041e+01
4.378715803724465445e+02 1.420301637931034293e+03 1.102795862068982835e+01
4.382490006775920506e+02 1.397929344827586192e+03 -1.613516896551722013e+01
4.386263755902419348e+02 1.356800482758620547e+03 1.807862068965682800e+00
4.390037051062568025e+02 1.332620327586206940e+03 2.576203448275823593e+00
4.393809892214969750e+02 1.324936913793103258e+03 1.044040344827607036e+01
4.397582279318228302e+02 1.471599724137931162e+03 1.315219655172401403e+01
4.401354212330948599e+02 1.429566931034482650e+03 8.948917241379417575e+00
4.405125691211734420e+02 1.505271155172413728e+03 -2.011246551724132203e+01
4.408896715919188978e+02 1.432504706896551852e+03 -1.432730689655185330e+01
4.412667286411917189e+02 1.329908534482758569e+03 1.712949310344833975e+01
4.416437402648522834e+02 1.410132413793103524e+03 -9.400882758620754842e+00
4.420207064587610262e+02 1.674758224137931393e+03 -2.485810344827621421e+01
4.423976272187782683e+02 1.434312568965517357e+03 1.401093103448156407e+00
4.427745025407644448e+02 1.412392241379310235e+03 2.083561034482769969e+01
4.431513324205799336e+02 1.488774413793103577e+03 4.067689655170989016e-01
4.435281168540852264e+02 1.456458879310345083e+03 1.663233103448251882e+01
4.439048558371406443e+02 1.327874689655172460e+03 2.711793103447871500e-01
4.442815493656065655e+02 1.352958775862069160e+03 5.649568965517041796e+00
4.446581974353435385e+02 1.379850724137930683e+03 -4.610048275861722722e+00
4.450348000422118275e+02 1.411036344827586163e+03 -3.796510344827556782e+00
4.454113571820718676e+02 1.376460982758620503e+03 -1.532163103448258035e+01
4.457878688507839797e+02 1.495327913793103562e+03 -1.581879310344929790e+00
4.461643350442087694e+02 2.100735724137931356e+03 2.436094137931002024e+01
4.465407557582064442e+02 1.452843155172413617e+03 6.824679310345004524e+00
4.469171309886374956e+02 1.322451103448275717e+03 -3.977296551723993545e+00
4.472934607313623587e+02 1.453973068965517541e+03 1.288101724137900383e+01
4.476697449822413546e+02 1.394539603448276011e+03 -1.785263793103462859e+01
4.480459837371349181e+02 1.382336534482758680e+03 -2.318583103448283111e+01
4.484221769919035410e+02 1.367421672413792976e+03 -1.080197586206882576e+01
4.487983247424074307e+02 1.888311931034482313e+03 5.867416344827589683e+02
4.491744269845071358e+02 1.430696844827586119e+03 4.072209310344837263e+01
4.495504837140630343e+02 1.314089741379310226e+03 1.333298275862081539e+01
4.499264949269354474e+02 1.333750241379310410e+03 1.238385517241372291e+01
4.503024606189848669e+02 1.352054844827586294e+03 -3.208955172413800483e+01
4.506783807860717275e+02 1.369907482758620517e+03 8.135379310346660953e-01
4.510542554240563504e+02 2.085594879310345277e+03 9.039310344778642148e-02
4.514300845287991706e+02 1.357252448275862207e+03 8.858524137930880116e+00
4.518058680961605660e+02 1.335332120689655312e+03 1.016922413793088786e+01
4.521816061220008578e+02 1.311603931034482684e+03 -1.328778620689647560e+01
4.525572986021806514e+02 1.337591948275862251e+03 1.581879310344647793e+00
4.529329455325602112e+02 1.331038448275862265e+03 -1.970569655172434054e+01
4.533085469089999719e+02 1.328326655172413894e+03 1.672272413792984525e+00
4.536841027273603686e+02 1.355670568965517077e+03 1.288101724137947635e+01
4.540596129835017223e+02 1.298496931034482714e+03 1.532163103448280239e+01
4.544350776732845247e+02 1.330586482758620605e+03 6.689089655172487880e+00
4.548104967925690403e+02 1.410810362068965560e+03 4.112886206896491537e+00
4.551858703372158743e+02 1.407194637931034322e+03 -7.502627586206735977e+00
4.555611983030852912e+02 1.339625793103448359e+03 1.812381724137924266e+01
4.559364806860376689e+02 1.362450051724138120e+03 -2.223670344827604950e+01
4.563117174819334991e+02 1.513858499999999822e+03 -8.903720689654992526e+00
4.566869086866331031e+02 1.352280827586206897e+03 1.631595517241377991e+01
4.570620542959970294e+02 1.302564620689655158e+03 1.224826551724141588e+01
4.574371543058855423e+02 1.423917362068965531e+03 9.943241379310211459e-01
4.578122087121590198e+02 1.381884568965517019e+03 -1.654193793103425492e+01
4.581872175106778968e+02 1.364709879310344832e+03 -4.610048275862086875e+00
4.585621806973026651e+02 1.343241517241379142e+03 1.170590689655188754e+01
4.589370982678935889e+02 1.317027517241379428e+03 -8.587344827587503060e-01
4.593119702183112736e+02 1.358608344827586279e+03 -1.767185172413799421e+01
4.596867965444158699e+02 1.380076706896551741e+03 -1.324258965517242892e+01
4.600615772420679832e+02 1.371037396551724214e+03 3.163758620689600232e+00
4.604363123071278210e+02 1.342789551724137937e+03 -3.389741379310357683e+00
4.608110017354559886e+02 1.366969706896551997e+03 2.033844827585931103e+00
4.611856455229127505e+02 1.349343051724137922e+03 2.033844827586199333e+00
4.615602436653585983e+02 1.389567982758620474e+03 -1.270023103448253465e+01
4.619347961586539100e+02 1.454651017241379350e+03 -3.615724137931601856e-01
4.623093029986590068e+02 1.366517741379310337e+03 -1.505045172413792010e+01
4.626837641812343236e+02 1.337817931034482854e+03 -1.925373103448284695e+01
4.630581797022404089e+02 1.352506810344827727e+03 -1.003363448275876557e+01
4.634325495575374134e+02 1.489452362068965613e+03 -9.491275862069056046e+00
4.638068737429859993e+02 1.445159741379310617e+03 1.735547586206868687e+01
4.641811522544463742e+02 1.414652068965517174e+03 2.350220689655243334e+00
4.645553850877790296e+02 1.321773155172413681e+03 6.101534482758756539e+00
4.649295722388442869e+02 1.425047275862069000e+03 2.485810344827577900e+00
4.653037137035026944e+02 1.306632310344827602e+03 9.717258620689635862e+00
4.656778094776145167e+02 1.422335482758620628e+03 -1.283582068965509748e+01
4.660518595570401885e+02 1.369907482758620517e+03 -4.519655172413608923e+00
4.664258639376400879e+02 1.554083431034482828e+03 -1.089236896551732059e+01
4.667998226152747634e+02 1.419397706896551654e+03 -1.116354827586199860e+01
4.671737355858044225e+02 1.324032982758620619e+03 -4.971620689654491776e-01
4.675476028450896138e+02 1.416685913793103737e+03 1.672272413792807111e+00
4.679214243889906584e+02 1.360190224137930727e+03 1.220306896552028730e+00
4.682952002133680480e+02 1.361094155172413821e+03 -1.251944482758624844e+01
4.686689303140819902e+02 1.403804896551724141e+03 -6.869875862068957062e+00
4.690426146869930903e+02 1.344823396551724045e+03 5.694765517241462405e+00
4.694162533279616696e+02 1.363353982758620759e+03 1.373975172413787327e+01
4.697898462328481628e+02 1.331490413793103244e+03 -1.712949310344806619e+01
4.701633933975128912e+02 1.415556000000000040e+03 1.536682758620659062e+00
4.705368948178163464e+02 1.323581017241379641e+03 7.231448275861739994e+00
4.709103504896188497e+02 1.430922827586206949e+03 -1.066638620689660399e+01
4.712837604087808927e+02 1.401997034482758636e+03 -1.491486206896556643e+00
4.716571245711627967e+02 1.320869224137931042e+03 1.315219655172412416e+01
4.720304429726249964e+02 1.375105086206896431e+03 1.581879310344925127e+00
4.724037156090279268e+02 1.352506810344827500e+03 -6.463106896551648717e+00
4.727769424762319659e+02 1.317479482758620634e+03 6.869875862069025452e+00
4.731501235700974348e+02 1.360642189655172388e+03 3.114042413793106689e+01
4.735232588864848822e+02 1.392279775862069073e+03 -2.300504482758631752e+01
4.738963484212546291e+02 1.376686965517241333e+03 -4.519655172409784566e-02
4.742693921702670536e+02 1.440866068965517570e+03 -8.270968965517576876e+00
4.746423901293826475e+02 1.352732793103448103e+03 -9.129703448275682476e+00
4.750153422944617319e+02 1.338495879310344890e+03 -1.098276206896557206e+01
4.753882486613646847e+02 1.477927241379310317e+03 -8.090182758620658277e+00
4.757611092259519978e+02 1.335558103448276142e+03 1.541202413793075188e+01
4.761339239840841060e+02 1.431826758620689361e+03 7.999789655172712344e+00
4.765066929316212168e+02 1.386178241379310293e+03 -2.164914827586200730e+01
4.768794160644238787e+02 1.376686965517241333e+03 1.247424827586211826e+01
4.772520933783524697e+02 1.461204517241379335e+03 -1.175110344827617226e+00
4.776247248692673679e+02 1.407646603448275982e+03 -5.920748275862197652e+00
4.779973105330290082e+02 1.442899913793103678e+03 4.926424137930798253e+00
4.783698503654978254e+02 1.369681500000000142e+03 1.514084482758606498e+01
4.787423443625341406e+02 1.574873844827586481e+03 -4.971620689655437353e+00
4.791147925199983888e+02 1.525609603448275948e+03 -1.459848620689662368e+01
4.794871948337510048e+02 1.415781982758620643e+03 7.095858620689714513e+00
4.798595512996523098e+02 1.382110551724137849e+03 -6.869875862068875350e+00
4.802318619135627955e+02 1.352054844827586066e+03 -1.455328965517225726e+01
4.806041266713427831e+02 1.410358396551724127e+03 3.118562068965516687e+01
4.809763455688528211e+02 1.397929344827586192e+03 -2.345701034482756597e+01
4.813485186019531170e+02 1.362450051724137666e+03 1.505045172413819721e+01
4.817206457665042194e+02 1.440188120689655307e+03 -1.446289655172428468e+01
4.820927270583663926e+02 1.401319086206896600e+03 1.581879310344775247e+00
4.824647624734002420e+02 1.977801103448275853e+03 6.960268965517243167e+00
4.828367520074659751e+02 1.386856189655172329e+03 8.632541379310419316e+00
4.832086956564240268e+02 1.423013431034482437e+03 7.773806896552055257e+00
