,wavelength,raw_bkg,raw_avg0,raw_avg25,raw_avg50,raw_avg75,raw_avg100,raw_avg125,raw_avg150,raw_avg175,raw_avg200,raw_avg225,raw_avg250
1248,788.2976406253744,1543.4622413793104,47.4563793103448,22.59827586206893,-39.54698275862074,-56.495689655172555,4.5196551724137635,-27.117931034482808,-18.07862068965528,-40.6768965517241,-27.117931034482808,-79.09396551724149,-53.10594827586203
1249,788.6281452856535,1465.4981896551724,-29.377758620689633,10.16922413793111,-22.59827586206893,-42.93672413793104,-27.117931034482694,-65.53499999999997,-13.558965517241404,-33.8974137931034,-28.247844827586164,-64.4050862068965,-59.885431034482735
1250,788.9586004593749,1456.4588793103449,1.1299137931034693,-19.208534482758637,-76.83413793103443,-7.909396551724171,-32.76750000000004,0.0,4.5196551724137635,-62.145258620689674,-59.88543103448285,-47.4563793103448,-89.26318965517248
1251,789.2890061423988,1616.9066379310345,15.818793103448229,-73.44439655172425,-19.20853448275875,-25.988017241379453,3.389741379310294,-15.818793103448343,-31.63758620689657,-37.28715517241392,-35.02732758620698,-23.7281896551724,-48.58629310344827
1252,789.6193623305855,1589.7887068965517,-65.53499999999997,-46.326465517241445,-79.09396551724137,-18.078620689655168,-30.507672413793102,-100.56232758620683,-94.91275862068971,-75.70422413793096,-80.22387931034484,-57.62560344827591,-62.145258620689674
1253,789.9496690197956,1610.127155172414,82.48370689655155,-22.59827586206916,-29.37775862068986,27.11793103448258,6.779482758620588,50.84612068965498,23.728189655172287,38.417068965517046,-13.558965517241518,55.36577586206886,21.468362068965348
1254,790.2799262058893,1470.0178448275863,-25.98801724137934,-40.67689655172421,-38.417068965517274,-38.417068965517274,-50.84612068965521,-61.015344827586205,-59.88543103448285,-50.84612068965532,-56.49568965517244,-63.27517241379314,-39.54698275862074
1255,790.610133884727,1549.1118103448275,-40.676896551723985,5.649568965517346,-41.80681034482757,-61.01534482758609,-59.885431034482735,-67.7948275862068,-25.988017241379225,-49.716206896551626,-41.806810344827454,-45.19655172413786,-93.78284482758613
1256,790.9402920521694,1659.8433620689655,4.519655172413877,16.948706896551812,-19.208534482758523,24.85810344827587,-76.83413793103443,-49.71620689655174,-31.63758620689657,-1.1299137931033556,-24.858103448275756,-41.806810344827454,-12.429051724137821
1257,791.2704007040767,1521.9938793103447,-38.41706896551716,-46.32646551724133,-48.586293103448156,-76.83413793103432,-10.169224137930883,-37.28715517241369,-79.09396551724126,-80.22387931034461,-66.66491379310332,-75.70422413793096,-79.09396551724126
1258,791.6004598363093,1397.7033620689656,19.208534482758523,51.976034482758564,55.36577586206897,-13.558965517241518,36.15724137931022,-25.988017241379453,29.37775862068952,24.858103448275756,-12.429051724138048,13.55896551724129,32.76749999999993
