# wavelength	raw_bkg	raw_avg
3.907210181335951233e+02 1.189799224137931105e+03 -4.316270689655179638e+01
3.911040350262955485e+02 1.262113706896551776e+03 -8.813327586206904130e+01
3.914870070398106918e+02 1.101439965517241490e+03 -8.135379310344921677e+00
3.918699341700008176e+02 1.104603724137931295e+03 9.039310344825480792e-01
3.922528164127264745e+02 1.340981689655172431e+03 2.440613793103445772e+01
3.926356537638479836e+02 1.123586275862068760e+03 -9.717258620689449344e+00
3.930184462192258366e+02 1.111609189655172486e+03 5.423586206896493067e+00
3.934011937747203547e+02 1.192059051724137589e+03 -2.485810344827223073e+00
3.937838964261918591e+02 1.126524051724137962e+03 1.581879310344825207e+01
3.941665541695009551e+02 1.404934810344827611e+03 -1.152512068965520520e+01
3.945491670005079072e+02 1.122456362068965518e+03 4.067689655172420871e+00
3.949317349150730934e+02 1.169234793103448055e+03 -2.937775862068769950e+00
3.953142579090570621e+02 1.345727327586206911e+03 7.683413793103386347e+00
3.956967359783200777e+02 1.175788293103448268e+03 1.807862068965528035e+00
3.960791691187225751e+02 1.045396241379310368e+03 2.643998275862070457e+01
3.964615573261250461e+02 1.251718499999999949e+03 -1.672272413793098167e+01
3.968439005963877548e+02 1.256012172413793223e+03 -2.711793103448287567e+01
3.972261989253711931e+02 1.240645344827586086e+03 -1.627075862068954848e+01
3.976084523089356821e+02 1.163585224137931164e+03 2.463212068965503931e+01
3.979906607429416567e+02 1.258046017241379332e+03 -1.581879310344856959e+00
3.983728242232496655e+02 1.145732586206896485e+03 9.039310344827663712e+00
3.987549427457198590e+02 1.145732586206896713e+03 2.937775862068815691e+00
3.991370163062127858e+02 1.118840637931034507e+03 3.615724137931033422e+00
3.995190449005889377e+02 1.227764327586206946e+03 -1.762665517241384805e+01
3.999010285247085221e+02 1.187087431034482734e+03 -2.282425862068964761e+01
4.002829671744320308e+02 1.172398551724137860e+03 6.779482758620747340e+00
4.006648608456198417e+02 1.154771896551724012e+03 1.898255172413808012e+01
4.010467095341323898e+02 1.149122327586207120e+03 -4.519655172416378042e-01
4.014285132358300530e+02 1.101213982758620659e+03 -2.937775862068929378e+00
4.018102719465732662e+02 1.351602879310344861e+03 2.802186206896549336e+01
4.021919856622223506e+02 1.218273051724137986e+03 -1.288101724137939108e+01
4.025736543786378547e+02 1.125620120689655323e+03 2.485810344827573459e+01
4.029552780916799861e+02 1.204262120689655148e+03 -2.101639655172412091e+01
4.033368567972093501e+02 1.201098362068965571e+03 -1.988648275862071912e+01
4.037183904910862111e+02 1.231154068965517126e+03 -3.344544827586196334e+01
4.040998791691710039e+02 1.136467293103448355e+03 -8.813327586206991526e+00
4.044813228273241066e+02 1.146636517241379352e+03 -7.909396551724171331e+00
4.048627214614060108e+02 1.185053586206896625e+03 -1.446289655172420296e+01
4.052440750672770378e+02 1.220080913793103491e+03 -1.039520689655175900e+01
4.056253836407976792e+02 1.316801534482758598e+03 -1.468887931034482719e+01
4.060066471778281993e+02 1.282904120689655201e+03 -3.050767241379314854e+01
4.063878656742290332e+02 1.176240258620689474e+03 -7.231448275861884767e+00
